Fréquence (Hz);Niveau (dB)
413.452148;-57.431465
413.818359;-57.166611
414.184570;-57.049461
414.550781;-58.518715
414.916992;-59.541218
415.283203;-59.423923
415.649414;-58.611282
416.015625;-58.108624
416.381836;-57.373318
416.748047;-57.351215
417.114258;-58.139133
417.480469;-58.284283
417.846680;-58.436909
418.212891;-58.106049
418.579102;-58.044147
418.945312;-58.829605
419.311523;-61.058285
419.677734;-59.918327
420.043945;-56.232727
420.410156;-56.201744
420.776367;-56.468700
421.142578;-57.529079
421.508789;-57.806683
421.875000;-58.478832
422.241211;-56.085941
422.607422;-54.601635
422.973633;-55.785767
423.339844;-56.715652
423.706055;-57.632328
424.072266;-57.676231
424.438477;-56.178902
424.804688;-56.649765
425.170898;-57.496281
425.537109;-58.848854
425.903320;-56.839039
426.269531;-55.553627
426.635742;-56.410564
427.001953;-56.494686
427.368164;-58.427948
427.734375;-58.248680
428.100586;-56.415333
428.466797;-53.817493
428.833008;-54.540619
429.199219;-57.158699
429.565430;-60.562305
429.931641;-59.512306
430.297852;-55.259495
430.664062;-54.487854
431.030273;-55.973583
431.396484;-57.370365
431.762695;-56.207848
432.128906;-54.632843
432.495117;-50.908291
432.861328;-49.802532
433.227539;-51.311985
433.593750;-53.956425
433.959961;-56.914154
434.326172;-53.909836
434.692383;-53.551289
435.058594;-53.401131
435.424805;-52.819962
435.791016;-52.119389
436.157227;-50.852146
436.523438;-53.083511
436.889648;-53.813976
437.255859;-50.424992
437.622070;-49.519581
437.988281;-48.491943
438.354492;-48.086288
438.720703;-45.909630
439.086914;-45.439796
439.453125;-47.180218
439.819336;-46.175446
440.185547;-46.155178
440.551758;-48.625530
440.917969;-47.668175
441.284180;-43.493477
441.650391;-42.357578
442.016602;-43.947750
442.382812;-46.836334
442.749023;-49.706253
443.115234;-48.115932
443.481445;-48.016727
443.847656;-50.780594
444.213867;-51.823784
444.580078;-52.138893
444.946289;-51.534355
445.312500;-50.953609
445.678711;-52.265335
446.044922;-53.348286
446.411133;-52.545593
446.777344;-54.290897
447.143555;-55.076599
447.509766;-51.874107
447.875977;-51.805836
448.242188;-55.494007
448.608398;-56.613583
448.974609;-55.319118
449.340820;-53.081020
449.707031;-54.002277
450.073242;-55.809162
450.439453;-56.862534
450.805664;-55.094185
451.171875;-55.458511
451.538086;-55.824928
451.904297;-55.679764
452.270508;-55.037201
452.636719;-54.394428
453.002930;-54.127365
453.369141;-53.846733
453.735352;-53.972511
454.101562;-53.776009
454.467773;-53.883179
454.833984;-54.825813
455.200195;-54.736416
455.566406;-53.758186
455.932617;-52.746563
456.298828;-51.643845
456.665039;-53.726112
457.031250;-53.139351
457.397461;-51.282562
457.763672;-50.308220
458.129883;-49.460278
458.496094;-51.634300
458.862305;-52.561329
459.228516;-51.458012
459.594727;-48.676720
459.960938;-47.622803
460.327148;-48.738007
460.693359;-49.103264
461.059570;-48.259197
461.425781;-48.222324
461.791992;-49.994659
462.158203;-49.044209
